ID,error
2011_RE_1048 x T_Number,0.0
2011_RE_1048 x CCL_cm,0.0
2011_RE_1048 x CCW_cm,0.0
2011_RE_1048 x Weight_Kg,0.0
2011_RE_1048 x Sex,0.0
2011_RE_1048 x TurtleCharacteristics,0.0
2011_RE_1048 x Status,0.0
2011_RE_1048 x Date_Release,0.0
2011_RE_1048 x Release_Admiss_Notes,0.0
2011_RE_1048 x SpecialRemarks,0.0
2011_RE_1048 x PCVNumber,0.0
2011_RE_1048 x Expenditure,0.0
2011_RE_1049 x Date_Caught,0.0
2011_RE_1049 x Researcher,0.0
2011_RE_1049 x CaptureSite,0.0
2011_RE_1049 x ForagingGround,0.0
2011_RE_1049 x CaptureMethod,0.0
2011_RE_1049 x Fisher,0.0
2011_RE_1049 x LandingSite,0.0
2011_RE_1049 x Species,0.0
2011_RE_1049 x ReleaseSite,0.0
2011_RE_1049 x Tag_1,0.0
2011_RE_1049 x Tag_2,0.0
2011_RE_1049 x Tag_3,0.0
2011_RE_1049 x Lost_Tags,0.0
2011_RE_1049 x T_Number,0.0
2011_RE_1049 x CCL_cm,0.0
2011_RE_1049 x CCW_cm,0.0
2011_RE_1049 x Weight_Kg,0.0
2011_RE_1049 x Sex,0.0
2011_RE_1049 x TurtleCharacteristics,0.0
2011_RE_1049 x Status,0.0
2011_RE_1049 x Date_Release,0.0
2011_RE_1049 x Release_Admiss_Notes,0.0
2011_RE_1049 x SpecialRemarks,0.0
2011_RE_1049 x PCVNumber,0.0
2011_RE_1049 x Expenditure,0.0
2011_RE_1050 x Date_Caught,0.0
2011_RE_1050 x Researcher,0.0
2011_RE_1050 x CaptureSite,0.0
2011_RE_1050 x ForagingGround,0.0
2011_RE_1050 x CaptureMethod,0.0
2011_RE_1050 x Fisher,0.0
2011_RE_1050 x LandingSite,0.0
2011_RE_1050 x Species,0.0
2011_RE_1050 x ReleaseSite,0.0
2011_RE_1050 x Tag_1,0.0
2011_RE_1050 x Tag_2,0.0
2011_RE_1050 x Tag_3,0.0
2011_RE_1050 x Lost_Tags,0.0
2011_RE_1050 x T_Number,0.0
2011_RE_1050 x CCL_cm,0.0
2011_RE_1050 x CCW_cm,0.0
2011_RE_1050 x Weight_Kg,0.0
2011_RE_1050 x Sex,0.0
2011_RE_1050 x TurtleCharacteristics,0.0
2011_RE_1050 x Status,0.0
2011_RE_1050 x Date_Release,0.0
2011_RE_1050 x Release_Admiss_Notes,0.0
2011_RE_1050 x SpecialRemarks,0.0
2011_RE_1050 x PCVNumber,0.0
2011_RE_1050 x Expenditure,0.0
2011_RE_1051 x Date_Caught,0.0
2011_RE_1051 x Researcher,0.0
2011_RE_1051 x CaptureSite,0.0
2011_RE_1051 x ForagingGround,0.0
2011_RE_1051 x CaptureMethod,0.0
2011_RE_1051 x Fisher,0.0
2011_RE_1051 x LandingSite,0.0
2011_RE_1051 x Species,0.0
2011_RE_1051 x ReleaseSite,0.0
2011_RE_1051 x Tag_1,0.0
2011_RE_1051 x Tag_2,0.0
2011_RE_1051 x Tag_3,0.0
2011_RE_1051 x Lost_Tags,0.0
2011_RE_1051 x T_Number,0.0
2011_RE_1051 x CCL_cm,0.0
2011_RE_1051 x CCW_cm,0.0
2011_RE_1051 x Weight_Kg,0.0
2011_RE_1051 x Sex,0.0
2011_RE_1051 x TurtleCharacteristics,0.0
2011_RE_1051 x Status,0.0
2011_RE_1051 x Date_Release,0.0
2011_RE_1051 x Release_Admiss_Notes,0.0
2011_RE_1051 x SpecialRemarks,0.0
2011_RE_1051 x PCVNumber,0.0
2011_RE_1051 x Expenditure,0.0
2011_RE_1052 x Date_Caught,0.0
2011_RE_1052 x Researcher,0.0
2011_RE_1052 x CaptureSite,0.0
2011_RE_1052 x ForagingGround,0.0
2011_RE_1052 x CaptureMethod,0.0
2011_RE_1052 x Fisher,0.0
2011_RE_1052 x LandingSite,0.0
2011_RE_1052 x Species,0.0
2011_RE_1052 x ReleaseSite,0.0
2011_RE_1052 x Tag_1,0.0
2011_RE_1052 x Tag_2,0.0
2011_RE_1052 x Tag_3,0.0
2011_RE_1052 x Lost_Tags,0.0
2011_RE_1052 x T_Number,0.0
2011_RE_1052 x CCL_cm,0.0
2011_RE_1052 x CCW_cm,0.0
2011_RE_1052 x Weight_Kg,0.0
2011_RE_1052 x Sex,0.0
2011_RE_1052 x TurtleCharacteristics,0.0
2011_RE_1052 x Status,0.0
2011_RE_1052 x Date_Release,0.0
2011_RE_1052 x Release_Admiss_Notes,0.0
2011_RE_1052 x SpecialRemarks,0.0
2011_RE_1052 x PCVNumber,0.0
2011_RE_1052 x Expenditure,0.0
2011_RE_1053 x Date_Caught,0.0
2011_RE_1053 x Researcher,0.0
2011_RE_1053 x CaptureSite,0.0
2011_RE_1053 x ForagingGround,0.0
2011_RE_1053 x CaptureMethod,0.0
2011_RE_1053 x Fisher,0.0
2011_RE_1053 x LandingSite,0.0
2011_RE_1053 x Species,0.0
2011_RE_1053 x ReleaseSite,0.0
2011_RE_1053 x Tag_1,0.0
2011_RE_1053 x Tag_2,0.0
2011_RE_1053 x Tag_3,0.0
2011_RE_1053 x Lost_Tags,0.0
2011_RE_1053 x T_Number,0.0
2011_RE_1053 x CCL_cm,0.0
2011_RE_1053 x CCW_cm,0.0
2011_RE_1053 x Weight_Kg,0.0
2011_RE_1053 x Sex,0.0
2011_RE_1053 x TurtleCharacteristics,0.0
2011_RE_1053 x Status,0.0
2011_RE_1053 x Date_Release,0.0
2011_RE_1053 x Release_Admiss_Notes,0.0
2011_RE_1053 x SpecialRemarks,0.0
2011_RE_1053 x PCVNumber,0.0
2011_RE_1053 x Expenditure,0.0
2011_RE_1054 x Date_Caught,0.0
2011_RE_1054 x Researcher,0.0
2011_RE_1054 x CaptureSite,0.0
2011_RE_1054 x ForagingGround,0.0
2011_RE_1054 x CaptureMethod,0.0
2011_RE_1054 x Fisher,0.0
2011_RE_1054 x LandingSite,0.0
2011_RE_1054 x Species,0.0
2011_RE_1054 x ReleaseSite,0.0
2011_RE_1054 x Tag_1,0.0
2011_RE_1054 x Tag_2,0.0
2011_RE_1054 x Tag_3,0.0
2011_RE_1054 x Lost_Tags,0.0
2011_RE_1054 x T_Number,0.0
2011_RE_1054 x CCL_cm,0.0
2011_RE_1054 x CCW_cm,0.0
2011_RE_1054 x Weight_Kg,0.0
2011_RE_1054 x Sex,0.0
2011_RE_1054 x TurtleCharacteristics,0.0
2011_RE_1054 x Status,0.0
2011_RE_1054 x Date_Release,0.0
2011_RE_1054 x Release_Admiss_Notes,0.0
2011_RE_1054 x SpecialRemarks,0.0
2011_RE_1054 x PCVNumber,0.0
2011_RE_1054 x Expenditure,0.0
2011_RE_1055 x Date_Caught,0.0
2011_RE_1055 x Researcher,0.0
2011_RE_1055 x CaptureSite,0.0
2011_RE_1055 x ForagingGround,0.0
2011_RE_1055 x CaptureMethod,0.0
2011_RE_1055 x Fisher,0.0
2011_RE_1055 x LandingSite,0.0
2011_RE_1055 x Species,0.0
2011_RE_1055 x ReleaseSite,1.0
2011_RE_1055 x Tag_1,0.0
2011_RE_1055 x Tag_2,0.0
2011_RE_1055 x Tag_3,0.0
2011_RE_1055 x Lost_Tags,0.0
2011_RE_1055 x T_Number,0.0
2011_RE_1055 x CCL_cm,0.0
2011_RE_1055 x CCW_cm,0.0
2011_RE_1055 x Weight_Kg,0.0
2011_RE_1055 x Sex,0.0
2011_RE_1055 x TurtleCharacteristics,0.0
2011_RE_1055 x Status,0.0
2011_RE_1055 x Date_Release,0.0
2011_RE_1055 x Release_Admiss_Notes,0.0
2011_RE_1055 x SpecialRemarks,0.0
2011_RE_1055 x PCVNumber,0.0
2011_RE_1055 x Expenditure,0.0
2011_RE_1056 x Date_Caught,0.0
2011_RE_1056 x Researcher,0.0
2011_RE_1056 x CaptureSite,0.0
2011_RE_1056 x ForagingGround,0.0
2011_RE_1056 x CaptureMethod,0.0
2011_RE_1056 x Fisher,0.0
2011_RE_1056 x LandingSite,0.0
2011_RE_1056 x Species,0.0
2011_RE_1056 x ReleaseSite,0.0
2011_RE_1056 x Tag_1,0.0
2011_RE_1056 x Tag_2,0.0
2011_RE_1056 x Tag_3,0.0
2011_RE_1056 x Lost_Tags,0.0
2011_RE_1056 x T_Number,0.0
2011_RE_1056 x CCL_cm,0.0
2011_RE_1056 x CCW_cm,0.0
2011_RE_1056 x Weight_Kg,0.0
2011_RE_1056 x Sex,0.0
2011_RE_1056 x TurtleCharacteristics,0.0
2011_RE_1056 x Status,0.0
2011_RE_1056 x Date_Release,0.0
2011_RE_1056 x Release_Admiss_Notes,0.0
2011_RE_1056 x SpecialRemarks,0.0
2011_RE_1056 x PCVNumber,0.0
2011_RE_1056 x Expenditure,0.0
2011_RE_1057 x Date_Caught,0.0
2011_RE_1057 x Researcher,0.0
2011_RE_1057 x CaptureSite,0.0
2011_RE_1057 x ForagingGround,0.0
2011_RE_1057 x CaptureMethod,0.0
2011_RE_1057 x Fisher,0.0
2011_RE_1057 x LandingSite,0.0
2011_RE_1057 x Species,0.0
2011_RE_1057 x ReleaseSite,0.0
2011_RE_1057 x Tag_1,0.0
2011_RE_1057 x Tag_2,0.0
2011_RE_1057 x Tag_3,0.0
2011_RE_1057 x Lost_Tags,0.0
2011_RE_1057 x T_Number,0.0
2011_RE_1057 x CCL_cm,0.0
2011_RE_1057 x CCW_cm,0.0
2011_RE_1057 x Weight_Kg,0.0
2011_RE_1057 x Sex,0.0
2011_RE_1057 x TurtleCharacteristics,0.0
2011_RE_1057 x Status,0.0
2011_RE_1057 x Date_Release,0.0
2011_RE_1057 x Release_Admiss_Notes,0.0
2011_RE_1057 x SpecialRemarks,0.0
2011_RE_1057 x PCVNumber,0.0
2011_RE_1057 x Expenditure,0.0
2011_RE_1058 x Date_Caught,0.0
2011_RE_1058 x Researcher,0.0
2011_RE_1058 x CaptureSite,0.0
2011_RE_1058 x ForagingGround,0.0
2011_RE_1058 x CaptureMethod,0.0
2011_RE_1058 x Fisher,0.0
2011_RE_1058 x LandingSite,0.0
2011_RE_1058 x Species,0.0
2011_RE_1058 x ReleaseSite,0.0
2011_RE_1058 x Tag_1,0.0
2011_RE_1058 x Tag_2,0.0
2011_RE_1058 x Tag_3,0.0
2011_RE_1058 x Lost_Tags,0.0
2011_RE_1058 x T_Number,0.0
2011_RE_1058 x CCL_cm,0.0
2011_RE_1058 x CCW_cm,0.0
2011_RE_1058 x Weight_Kg,0.0
2011_RE_1058 x Sex,0.0
2011_RE_1058 x TurtleCharacteristics,0.0
2011_RE_1058 x Status,0.0
2011_RE_1058 x Date_Release,0.0
2011_RE_1058 x Release_Admiss_Notes,0.0
2011_RE_1058 x SpecialRemarks,0.0
2011_RE_1058 x PCVNumber,0.0
2011_RE_1058 x Expenditure,0.0
2011_RE_1059 x Date_Caught,0.0
2011_RE_1059 x Researcher,0.0
2011_RE_1059 x CaptureSite,0.0
2011_RE_1059 x ForagingGround,0.0
2011_RE_1059 x CaptureMethod,0.0
2011_RE_1059 x Fisher,0.0
2011_RE_1059 x LandingSite,0.0
2011_RE_1059 x Species,0.0
2011_RE_1059 x ReleaseSite,0.0
2011_RE_1059 x Tag_1,0.0
2011_RE_1059 x Tag_2,0.0
2011_RE_1059 x Tag_3,0.0
2011_RE_1059 x Lost_Tags,0.0
2011_RE_1059 x T_Number,0.0
2011_RE_1059 x CCL_cm,0.0
2011_RE_1059 x CCW_cm,0.0
2011_RE_1059 x Weight_Kg,0.0
2011_RE_1059 x Sex,0.0
2011_RE_1059 x TurtleCharacteristics,0.0
2011_RE_1059 x Status,0.0
2011_RE_1059 x Date_Release,0.0
2011_RE_1059 x Release_Admiss_Notes,0.0
2011_RE_1059 x SpecialRemarks,0.0
2011_RE_1059 x PCVNumber,0.0
2011_RE_1059 x Expenditure,0.0
2011_RE_1060 x Date_Caught,0.0
2011_RE_1060 x Researcher,0.0
2011_RE_1060 x CaptureSite,0.0
2011_RE_1060 x ForagingGround,0.0
2011_RE_1060 x CaptureMethod,0.0
2011_RE_1060 x Fisher,0.0
2011_RE_1060 x LandingSite,0.0
2011_RE_1060 x Species,0.0
2011_RE_1060 x ReleaseSite,0.0
2011_RE_1060 x Tag_1,0.0
2011_RE_1060 x Tag_2,0.0
2011_RE_1060 x Tag_3,0.0
2011_RE_1060 x Lost_Tags,0.0
2011_RE_1060 x T_Number,0.0
2011_RE_1060 x CCL_cm,0.0
2011_RE_1060 x CCW_cm,0.0
2011_RE_1060 x Weight_Kg,0.0
2011_RE_1060 x Sex,0.0
2011_RE_1060 x TurtleCharacteristics,0.0
2011_RE_1060 x Status,0.0
2011_RE_1060 x Date_Release,0.0
2011_RE_1060 x Release_Admiss_Notes,0.0
2011_RE_1060 x SpecialRemarks,0.0
2011_RE_1060 x PCVNumber,0.0
2011_RE_1060 x Expenditure,0.0
2011_RE_1061 x Date_Caught,0.0
2011_RE_1061 x Researcher,0.0
2011_RE_1061 x CaptureSite,0.0
2011_RE_1061 x ForagingGround,0.0
2011_RE_1061 x CaptureMethod,0.0
2011_RE_1061 x Fisher,0.0
2011_RE_1061 x LandingSite,0.0
2011_RE_1061 x Species,0.0
2011_RE_1061 x ReleaseSite,0.0
2011_RE_1061 x Tag_1,0.0
2011_RE_1061 x Tag_2,0.0
2011_RE_1061 x Tag_3,0.0
2011_RE_1061 x Lost_Tags,0.0
2011_RE_1061 x T_Number,0.0
2011_RE_1061 x CCL_cm,0.0
2011_RE_1061 x CCW_cm,0.0
2011_RE_1061 x Weight_Kg,0.0
2011_RE_1061 x Sex,0.0
2011_RE_1061 x TurtleCharacteristics,0.0
2011_RE_1061 x Status,0.0
2011_RE_1061 x Date_Release,0.0
2011_RE_1061 x Release_Admiss_Notes,0.0
2011_RE_1061 x SpecialRemarks,0.0
2011_RE_1061 x PCVNumber,0.0
2011_RE_1061 x Expenditure,0.0
2011_RE_1062 x Date_Caught,0.0
2011_RE_1062 x Researcher,0.0
2011_RE_1062 x CaptureSite,0.0
2011_RE_1062 x ForagingGround,0.0
2011_RE_1062 x CaptureMethod,0.0
2011_RE_1062 x Fisher,0.0
2011_RE_1062 x LandingSite,0.0
2011_RE_1062 x Species,0.0
2011_RE_1062 x ReleaseSite,0.0
2011_RE_1062 x Tag_1,0.0
2011_RE_1062 x Tag_2,0.0
2011_RE_1062 x Tag_3,0.0
2011_RE_1062 x Lost_Tags,0.0
2011_RE_1062 x T_Number,0.0
2011_RE_1062 x CCL_cm,0.0
2011_RE_1062 x CCW_cm,0.0
2011_RE_1062 x Weight_Kg,0.0
2011_RE_1062 x Sex,0.0
2011_RE_1062 x TurtleCharacteristics,0.0
2011_RE_1062 x Status,0.0
2011_RE_1062 x Date_Release,0.0
2011_RE_1062 x Release_Admiss_Notes,0.0
2011_RE_1062 x SpecialRemarks,0.0
2011_RE_1062 x PCVNumber,0.0
2011_RE_1062 x Expenditure,0.0
2011_RE_1063 x Date_Caught,0.0
2011_RE_1063 x Researcher,0.0
2011_RE_1063 x CaptureSite,0.0
2011_RE_1063 x ForagingGround,0.0
2011_RE_1063 x CaptureMethod,0.0
2011_RE_1063 x Fisher,0.0
2011_RE_1063 x LandingSite,0.0
2011_RE_1063 x Species,0.0
2011_RE_1063 x ReleaseSite,0.0
2011_RE_1063 x Tag_1,0.0
2011_RE_1063 x Tag_2,0.0
2011_RE_1063 x Tag_3,0.0
2011_RE_1063 x Lost_Tags,0.0
2011_RE_1063 x T_Number,0.0
2011_RE_1063 x CCL_cm,0.0
2011_RE_1063 x CCW_cm,0.0
2011_RE_1063 x Weight_Kg,0.0
2011_RE_1063 x Sex,0.0
2011_RE_1063 x TurtleCharacteristics,0.0
2011_RE_1063 x Status,0.0
2011_RE_1063 x Date_Release,0.0
2011_RE_1063 x Release_Admiss_Notes,0.0
2011_RE_1063 x SpecialRemarks,0.0
2011_RE_1063 x PCVNumber,0.0
2011_RE_1063 x Expenditure,0.0
2011_RE_1064 x Date_Caught,0.0
2011_RE_1064 x Researcher,0.0
2011_RE_1064 x CaptureSite,0.0
2011_RE_1064 x ForagingGround,0.0
2011_RE_1064 x CaptureMethod,0.0
2011_RE_1064 x Fisher,0.0
2011_RE_1064 x LandingSite,0.0
2011_RE_1064 x Species,0.0
2011_RE_1064 x ReleaseSite,0.0
2011_RE_1064 x Tag_1,0.0
2011_RE_1064 x Tag_2,0.0
2011_RE_1064 x Tag_3,0.0
2011_RE_1064 x Lost_Tags,0.0
2011_RE_1064 x T_Number,0.0
2011_RE_1064 x CCL_cm,0.0
2011_RE_1064 x CCW_cm,0.0
2011_RE_1064 x Weight_Kg,0.0
2011_RE_1064 x Sex,0.0
2011_RE_1064 x TurtleCharacteristics,0.0
2011_RE_1064 x Status,0.0
2011_RE_1064 x Date_Release,0.0
2011_RE_1064 x Release_Admiss_Notes,0.0
2011_RE_1064 x SpecialRemarks,0.0
2011_RE_1064 x PCVNumber,0.0
2011_RE_1064 x Expenditure,0.0
2011_RE_1065 x Date_Caught,0.0
2011_RE_1065 x Researcher,0.0
2011_RE_1065 x CaptureSite,0.0
2011_RE_1065 x ForagingGround,0.0
2011_RE_1065 x CaptureMethod,0.0
2011_RE_1065 x Fisher,0.0
2011_RE_1065 x LandingSite,0.0
2011_RE_1065 x Species,0.0
2011_RE_1065 x ReleaseSite,0.0
2011_RE_1065 x Tag_1,0.0
2011_RE_1065 x Tag_2,0.0
2011_RE_1065 x Tag_3,0.0
2011_RE_1065 x Lost_Tags,0.0
2011_RE_1065 x T_Number,0.0
2011_RE_1065 x CCL_cm,0.0
2011_RE_1065 x CCW_cm,0.0
2011_RE_1065 x Weight_Kg,0.0
2011_RE_1065 x Sex,0.0
2011_RE_1065 x TurtleCharacteristics,0.0
2011_RE_1065 x Status,0.0
2011_RE_1065 x Date_Release,0.0
2011_RE_1065 x Release_Admiss_Notes,0.0
2011_RE_1065 x SpecialRemarks,0.0
2011_RE_1065 x PCVNumber,0.0
2011_RE_1065 x Expenditure,0.0
2011_RE_1066 x Date_Caught,0.0
2011_RE_1066 x Researcher,0.0
2011_RE_1066 x CaptureSite,0.0
2011_RE_1066 x ForagingGround,0.0
2011_RE_1066 x CaptureMethod,0.0
2011_RE_1066 x Fisher,0.0
2011_RE_1066 x LandingSite,0.0
2011_RE_1066 x Species,0.0
2011_RE_1066 x ReleaseSite,0.0
2011_RE_1066 x Tag_1,0.0
2011_RE_1066 x Tag_2,0.0
2011_RE_1066 x Tag_3,0.0
2011_RE_1066 x Lost_Tags,0.0
2011_RE_1066 x T_Number,0.0
2011_RE_1066 x CCL_cm,0.0
2011_RE_1066 x CCW_cm,0.0
2011_RE_1066 x Weight_Kg,0.0
2011_RE_1066 x Sex,0.0
2011_RE_1066 x TurtleCharacteristics,0.0
2011_RE_1066 x Status,0.0
2011_RE_1066 x Date_Release,0.0
2011_RE_1066 x Release_Admiss_Notes,0.0
2011_RE_1066 x SpecialRemarks,0.0
2011_RE_1066 x PCVNumber,0.0
2011_RE_1066 x Expenditure,0.0
2011_RE_1067 x Date_Caught,0.0
2011_RE_1067 x Researcher,0.0
2011_RE_1067 x CaptureSite,0.0
2011_RE_1067 x ForagingGround,0.0
2011_RE_1067 x CaptureMethod,0.0
2011_RE_1067 x Fisher,0.0
2011_RE_1067 x LandingSite,0.0
2011_RE_1067 x Species,0.0
2011_RE_1067 x ReleaseSite,0.0
2011_RE_1067 x Tag_1,0.0
2011_RE_1067 x Tag_2,0.0
2011_RE_1067 x Tag_3,0.0
2011_RE_1067 x Lost_Tags,0.0
2011_RE_1067 x T_Number,0.0
2011_RE_1067 x CCL_cm,0.0
2011_RE_1067 x CCW_cm,0.0
2011_RE_1067 x Weight_Kg,0.0
2011_RE_1067 x Sex,0.0
2011_RE_1067 x TurtleCharacteristics,0.0
2011_RE_1067 x Status,0.0
2011_RE_1067 x Date_Release,0.0
2011_RE_1067 x Release_Admiss_Notes,0.0
2011_RE_1067 x SpecialRemarks,0.0
2011_RE_1067 x PCVNumber,0.0
2011_RE_1067 x Expenditure,0.0
2011_RE_1068 x Date_Caught,0.0
2011_RE_1068 x Researcher,0.0
2011_RE_1068 x CaptureSite,0.0
2011_RE_1068 x ForagingGround,0.0
2011_RE_1068 x CaptureMethod,0.0
2011_RE_1068 x Fisher,0.0
2011_RE_1068 x LandingSite,0.0
2011_RE_1068 x Species,0.0
2011_RE_1068 x ReleaseSite,0.0
2011_RE_1068 x Tag_1,0.0
2011_RE_1068 x Tag_2,0.0
2011_RE_1068 x Tag_3,0.0
2011_RE_1068 x Lost_Tags,0.0
2011_RE_1068 x T_Number,0.0
2011_RE_1068 x CCL_cm,0.0
2011_RE_1068 x CCW_cm,0.0
2011_RE_1068 x Weight_Kg,0.0
2011_RE_1068 x Sex,0.0
2011_RE_1068 x TurtleCharacteristics,0.0
2011_RE_1068 x Status,0.0
2011_RE_1068 x Date_Release,0.0
2011_RE_1068 x Release_Admiss_Notes,0.0
2011_RE_1068 x SpecialRemarks,0.0
2011_RE_1068 x PCVNumber,0.0
2011_RE_1068 x Expenditure,0.0
2011_RE_1069 x Date_Caught,0.0
2011_RE_1069 x Researcher,0.0
2011_RE_1069 x CaptureSite,0.0
2011_RE_1069 x ForagingGround,0.0
2011_RE_1069 x CaptureMethod,0.0
2011_RE_1069 x Fisher,0.0
2011_RE_1069 x LandingSite,0.0
2011_RE_1069 x Species,0.0
2011_RE_1069 x ReleaseSite,0.0
2011_RE_1069 x Tag_1,0.0
2011_RE_1069 x Tag_2,0.0
2011_RE_1069 x Tag_3,0.0
2011_RE_1069 x Lost_Tags,0.0
2011_RE_1069 x T_Number,0.0
2011_RE_1069 x CCL_cm,0.0
2011_RE_1069 x CCW_cm,0.0
2011_RE_1069 x Weight_Kg,0.0
2011_RE_1069 x Sex,0.0
2011_RE_1069 x TurtleCharacteristics,0.0
2011_RE_1069 x Status,0.0
2011_RE_1069 x Date_Release,0.0
2011_RE_1069 x Release_Admiss_Notes,0.0
2011_RE_1069 x SpecialRemarks,0.0
2011_RE_1069 x PCVNumber,0.0
2011_RE_1069 x Expenditure,0.0
2011_RE_1070 x Date_Caught,0.0
2011_RE_1070 x Researcher,0.0
2011_RE_1070 x CaptureSite,0.0
2011_RE_1070 x ForagingGround,0.0
2011_RE_1070 x CaptureMethod,0.0
2011_RE_1070 x Fisher,0.0
2011_RE_1070 x LandingSite,0.0
2011_RE_1070 x Species,0.0
2011_RE_1070 x ReleaseSite,0.0
2011_RE_1070 x Tag_1,0.0
2011_RE_1070 x Tag_2,0.0
2011_RE_1070 x Tag_3,0.0
2011_RE_1070 x Lost_Tags,0.0
2011_RE_1070 x T_Number,0.0
2011_RE_1070 x CCL_cm,0.0
2011_RE_1070 x CCW_cm,0.0
2011_RE_1070 x Weight_Kg,0.0
2011_RE_1070 x Sex,0.0
2011_RE_1070 x TurtleCharacteristics,0.0
2011_RE_1070 x Status,0.0
2011_RE_1070 x Date_Release,0.0
2011_RE_1070 x Release_Admiss_Notes,0.0
2011_RE_1070 x SpecialRemarks,0.0
2011_RE_1070 x PCVNumber,0.0
2011_RE_1070 x Expenditure,0.0
2011_RE_1071 x Date_Caught,0.0
2011_RE_1071 x Researcher,0.0
2011_RE_1071 x CaptureSite,0.0
2011_RE_1071 x ForagingGround,0.0
2011_RE_1071 x CaptureMethod,0.0
2011_RE_1071 x Fisher,0.0
2011_RE_1071 x LandingSite,0.0
2011_RE_1071 x Species,0.0
2011_RE_1071 x ReleaseSite,0.0
2011_RE_1071 x Tag_1,0.0
2011_RE_1071 x Tag_2,0.0
2011_RE_1071 x Tag_3,0.0
2011_RE_1071 x Lost_Tags,0.0
2011_RE_1071 x T_Number,0.0
2011_RE_1071 x CCL_cm,0.0
2011_RE_1071 x CCW_cm,0.0
2011_RE_1071 x Weight_Kg,0.0
2011_RE_1071 x Sex,0.0
2011_RE_1071 x TurtleCharacteristics,0.0
2011_RE_1071 x Status,0.0
2011_RE_1071 x Date_Release,0.0
2011_RE_1071 x Release_Admiss_Notes,0.0
2011_RE_1071 x SpecialRemarks,0.0
2011_RE_1071 x PCVNumber,0.0
2011_RE_1071 x Expenditure,0.0
2011_RE_1072 x Date_Caught,0.0
2011_RE_1072 x Researcher,0.0
2011_RE_1072 x CaptureSite,0.0
2011_RE_1072 x ForagingGround,0.0
2011_RE_1072 x CaptureMethod,0.0
2011_RE_1072 x Fisher,0.0
2011_RE_1072 x LandingSite,0.0
2011_RE_1072 x Species,0.0
2011_RE_1072 x ReleaseSite,0.0
2011_RE_1072 x Tag_1,0.0
2011_RE_1072 x Tag_2,0.0
2011_RE_1072 x Tag_3,0.0
2011_RE_1072 x Lost_Tags,0.0
2011_RE_1072 x T_Number,0.0
2011_RE_1072 x CCL_cm,0.0
2011_RE_1072 x CCW_cm,0.0
2011_RE_1072 x Weight_Kg,0.0
2011_RE_1072 x Sex,0.0
2011_RE_1072 x TurtleCharacteristics,0.0
2011_RE_1072 x Status,0.0
2011_RE_1072 x Date_Release,0.0
2011_RE_1072 x Release_Admiss_Notes,0.0
2011_RE_1072 x SpecialRemarks,0.0
2011_RE_1072 x PCVNumber,0.0
2011_RE_1072 x Expenditure,0.0
2011_RE_1073 x Date_Caught,0.0
2011_RE_1073 x Researcher,0.0
2011_RE_1073 x CaptureSite,0.0
2011_RE_1073 x ForagingGround,0.0
2011_RE_1073 x CaptureMethod,0.0
2011_RE_1073 x Fisher,0.0
2011_RE_1073 x LandingSite,0.0
2011_RE_1073 x Species,0.0
2011_RE_1073 x ReleaseSite,0.0
2011_RE_1073 x Tag_1,0.0
2011_RE_1073 x Tag_2,0.0
2011_RE_1073 x Tag_3,0.0
2011_RE_1073 x Lost_Tags,0.0
2011_RE_1073 x T_Number,0.0
2011_RE_1073 x CCL_cm,0.0
2011_RE_1073 x CCW_cm,0.0
2011_RE_1073 x Weight_Kg,0.0
2011_RE_1073 x Sex,0.0
2011_RE_1073 x TurtleCharacteristics,0.0
2011_RE_1073 x Status,0.0
2011_RE_1073 x Date_Release,0.0
2011_RE_1073 x Release_Admiss_Notes,0.0
2011_RE_1073 x SpecialRemarks,0.0
2011_RE_1073 x PCVNumber,0.0
2011_RE_1073 x Expenditure,0.0
2011_RE_1074 x Date_Caught,0.0
2011_RE_1074 x Researcher,0.0
2011_RE_1074 x CaptureSite,0.0
2011_RE_1074 x ForagingGround,0.0
2011_RE_1074 x CaptureMethod,0.0
2011_RE_1074 x Fisher,0.0
2011_RE_1074 x LandingSite,0.0
2011_RE_1074 x Species,0.0
2011_RE_1074 x ReleaseSite,0.0
2011_RE_1074 x Tag_1,0.0
2011_RE_1074 x Tag_2,0.0
2011_RE_1074 x Tag_3,0.0
2011_RE_1074 x Lost_Tags,0.0
2011_RE_1074 x T_Number,0.0
2011_RE_1074 x CCL_cm,0.0
2011_RE_1074 x CCW_cm,0.0
2011_RE_1074 x Weight_Kg,0.0
2011_RE_1074 x Sex,0.0
2011_RE_1074 x TurtleCharacteristics,0.0
2011_RE_1074 x Status,0.0
2011_RE_1074 x Date_Release,0.0
2011_RE_1074 x Release_Admiss_Notes,0.0
2011_RE_1074 x SpecialRemarks,0.0
2011_RE_1074 x PCVNumber,0.0
2011_RE_1074 x Expenditure,0.0
2011_RE_1075 x Date_Caught,0.0
2011_RE_1075 x Researcher,0.0
2011_RE_1075 x CaptureSite,0.0
2011_RE_1075 x ForagingGround,0.0
2011_RE_1075 x CaptureMethod,0.0
2011_RE_1075 x Fisher,0.0
2011_RE_1075 x LandingSite,0.0
2011_RE_1075 x Species,0.0
2011_RE_1075 x ReleaseSite,0.0
2011_RE_1075 x Tag_1,0.0
2011_RE_1075 x Tag_2,0.0
2011_RE_1075 x Tag_3,0.0
2011_RE_1075 x Lost_Tags,0.0
2011_RE_1075 x T_Number,0.0
